Constraint,Iteration,Duration
3,49,0.3771541118621826
3,50,0.3717045783996582
3,51,0.3758058547973633
3,52,0.36873364448547363
3,53,0.3761732578277588
3,54,0.37471842765808105
3,55,0.37732434272766113
3,56,0.3761005401611328
3,57,0.3802318572998047
3,58,0.3777272701263428
3,59,0.3791787624359131
3,60,0.38077473640441895
3,61,0.39162611961364746
3,62,0.38745808601379395
3,63,0.3741011619567871
3,64,0.38384461402893066
3,65,0.38246965408325195
3,66,0.37807607650756836
3,67,0.3777346611022949
3,68,0.37610816955566406
3,69,0.3785269260406494
3,70,0.3838818073272705
3,71,0.37677478790283203
3,72,0.38462233543395996
3,73,0.3876509666442871
3,74,0.38623762130737305
3,75,0.3928658962249756
3,76,0.39211559295654297
3,77,0.38643860816955566
3,78,0.38363146781921387
3,79,0.3766469955444336
3,80,0.3895399570465088
3,81,0.38300228118896484
3,82,0.3764188289642334
3,83,0.3836402893066406
3,84,0.37470197677612305
3,85,0.37967777252197266
3,86,0.38137149810791016
3,87,0.37313222885131836
3,88,0.3850531578063965
3,89,0.37859582901000977
3,90,0.3785560131072998
3,91,0.3820972442626953
3,92,0.3846285343170166
3,93,0.38615846633911133
3,94,0.3823997974395752
3,95,0.37761974334716797
3,96,0.37768030166625977
3,97,0.37085461616516113
3,98,0.3866715431213379
3,99,0.37581944465637207
4,0,0.32673192024230957
4,1,0.3278369903564453
4,2,0.3230855464935303
4,3,0.32442522048950195
4,4,0.3288123607635498
4,5,0.32245326042175293
4,6,0.3205831050872803
4,7,0.3199939727783203
4,8,0.3220353126525879
4,9,0.3206503391265869
4,10,0.31720638275146484
4,11,0.3222649097442627
4,12,0.3178586959838867
4,13,0.3232135772705078
4,14,0.325305700302124
4,15,0.32401561737060547
4,16,0.3177757263183594
4,17,0.32016801834106445
4,18,0.3200504779815674
4,19,0.3205254077911377
4,20,0.3217651844024658
4,21,0.3188595771789551
4,22,0.31912970542907715
4,23,0.32639360427856445
4,24,0.32572126388549805
4,25,0.3246736526489258
4,26,0.32924532890319824
4,27,0.333972692489624
4,28,0.3238368034362793
4,29,0.32919955253601074
4,30,0.3369770050048828
4,31,0.3229029178619385
4,32,0.3299286365509033
4,33,0.31942200660705566
4,34,0.327850341796875
4,35,0.32529211044311523
4,36,0.3255016803741455
4,37,0.31964802742004395
4,38,0.3226618766784668
4,39,0.32616424560546875
4,40,0.3319835662841797
4,41,0.33457303047180176
4,42,0.3256213665008545
4,43,0.3215012550354004
4,44,0.32138633728027344
4,45,0.3334693908691406
4,46,0.3398289680480957
4,47,0.32712483406066895
4,48,0.3344552516937256
4,49,0.3243122100830078
4,50,0.3239414691925049
4,51,0.3218564987182617
4,52,0.32345032691955566
4,53,0.3235642910003662
4,54,0.3226752281188965
4,55,0.3294644355773926
4,56,0.3243274688720703
4,57,0.32254528999328613
4,58,0.3223092555999756
4,59,0.32237815856933594
4,60,0.32774949073791504
4,61,0.323178768157959
4,62,0.33439087867736816
4,63,0.33675575256347656
4,64,0.32648658752441406
4,65,0.323352575302124
4,66,0.4623556137084961
4,67,0.33089232444763184
4,68,0.3328580856323242
4,69,0.3329446315765381
4,70,0.33035874366760254
4,71,0.3259563446044922
4,72,0.3294565677642822
4,73,0.32823729515075684
4,74,0.3249082565307617
4,75,0.3308260440826416
4,76,0.3165733814239502
4,77,0.31821417808532715
4,78,0.3256990909576416
4,79,0.32348084449768066
4,80,0.3206653594970703
4,81,0.34047937393188477
4,82,0.3290379047393799
4,83,0.321530818939209
4,84,0.3230764865875244
4,85,0.3156747817993164
4,86,0.3237175941467285
4,87,0.3252525329589844
4,88,0.32431578636169434
4,89,0.31897830963134766
4,90,0.32407355308532715
4,91,0.32346677780151367
4,92,0.32877111434936523
4,93,0.3306140899658203
4,94,0.32353782653808594
4,95,0.3395087718963623
4,96,0.32996463775634766
4,97,0.32169151306152344
4,98,0.32000207901000977
4,99,0.3247072696685791
5,0,0.5195250511169434
5,1,0.5123023986816406
5,2,0.5059669017791748
5,3,0.5109913349151611
5,4,0.5102579593658447
5,5,0.5046122074127197
5,6,0.5115230083465576
5,7,0.5147345066070557
5,8,0.512042760848999
5,9,0.5119845867156982
5,10,0.5056812763214111
5,11,0.5133695602416992
5,12,0.5135700702667236
5,13,0.5187883377075195
5,14,0.5167040824890137
5,15,0.5194191932678223
5,16,0.5076801776885986
5,17,0.5219323635101318
5,18,0.5084185600280762
5,19,0.5141611099243164
5,20,0.5169081687927246
5,21,0.523888349533081
5,22,0.5120551586151123
5,23,0.5207920074462891
5,24,0.522557258605957
5,25,0.5148301124572754
5,26,0.5072910785675049
5,27,0.5152051448822021
5,28,0.5137243270874023
5,29,0.5081884860992432
5,30,0.5067019462585449
5,31,0.5097885131835938
5,32,0.6502077579498291
5,33,0.5186505317687988
5,34,0.5369689464569092
5,35,0.5117840766906738
5,36,0.5119764804840088
5,37,0.5087077617645264
5,38,0.5131134986877441
5,39,0.5203728675842285
5,40,0.5147254467010498
5,41,0.5073766708374023
5,42,0.5084714889526367
5,43,0.5062570571899414
5,44,0.5066125392913818
5,45,0.5015826225280762
5,46,0.5054984092712402
5,47,0.5083150863647461
5,48,0.519127607345581
5,49,0.5023956298828125
5,50,0.5090415477752686
5,51,0.5114548206329346
5,52,0.5166773796081543
5,53,0.5103888511657715
5,54,0.515641450881958
5,55,0.5077338218688965
5,56,0.5033953189849854
5,57,0.504737138748169
5,58,0.5079710483551025
5,59,0.5099978446960449
5,60,0.5057265758514404
5,61,0.5085813999176025
5,62,0.5150294303894043
5,63,0.5120830535888672
5,64,0.5227210521697998
5,65,0.5150487422943115
5,66,0.5197675228118896
5,67,0.5143561363220215
5,68,0.5163631439208984
5,69,0.513019323348999
5,70,0.5121400356292725
5,71,0.5182211399078369
5,72,0.5208225250244141
5,73,0.5131640434265137
5,74,0.5044748783111572
5,75,0.5136141777038574
5,76,0.5116934776306152
5,77,0.6808841228485107
5,78,0.5132272243499756
5,79,0.5195751190185547
5,80,0.5081992149353027
5,81,0.522451639175415
5,82,0.5154786109924316
5,83,0.5267374515533447
5,84,0.5196032524108887
5,85,0.5178639888763428
5,86,0.5210144519805908
5,87,0.5193338394165039
5,88,0.5135557651519775
5,89,0.5176844596862793
5,90,0.5209026336669922
5,91,0.5113837718963623
5,92,0.5359816551208496
5,93,0.5265154838562012
5,94,0.5279901027679443
5,95,0.5180501937866211
5,96,0.514092206954956
5,97,0.5128793716430664
5,98,0.5196897983551025
5,99,0.5158629417419434
6,0,0.7238647937774658
6,1,0.717193603515625
6,2,0.7091524600982666
6,3,0.7360882759094238
6,4,0.719308614730835
6,5,0.7183918952941895
6,6,0.7179877758026123
6,7,0.7215406894683838
6,8,0.7397832870483398
6,9,0.7202072143554688
6,10,0.7199013233184814
6,11,0.7222537994384766
6,12,0.7215194702148438
6,13,0.7205638885498047
6,14,0.720238208770752
6,15,0.721686840057373
6,16,0.7139408588409424
6,17,0.7131741046905518
6,18,0.7199282646179199
6,19,0.7150912284851074
6,20,0.7207174301147461
6,21,0.7117774486541748
6,22,0.7231223583221436
6,23,0.7213196754455566
6,24,0.7144243717193604
6,25,0.7227959632873535
6,26,0.7284374237060547
6,27,0.7232997417449951
6,28,0.7240185737609863
6,29,0.7260396480560303
6,30,0.7189548015594482
6,31,0.7202107906341553
6,32,0.718634843826294
6,33,0.7160944938659668
6,34,0.7193138599395752
6,35,0.733370304107666
6,36,0.7334706783294678
6,37,0.7142198085784912
6,38,0.7095532417297363
6,39,0.7355878353118896
6,40,0.7170693874359131
6,41,0.7163960933685303
6,42,0.717369556427002
6,43,0.7140440940856934
6,44,0.7143778800964355
6,45,0.7155015468597412
6,46,0.7199325561523438
6,47,0.71480393409729
6,48,0.7281708717346191
6,49,0.7352795600891113
6,50,0.7233841419219971
6,51,0.7235360145568848
6,52,0.7111656665802002
6,53,0.7161850929260254
6,54,0.7073535919189453
6,55,0.7148351669311523
6,56,0.7141811847686768
6,57,0.7163083553314209
6,58,0.7128067016601562
6,59,0.7167398929595947
6,60,0.7127742767333984
6,61,0.7204785346984863
6,62,0.7259714603424072
6,63,0.716597318649292
6,64,0.7172625064849854
6,65,0.7219715118408203
6,66,0.718759298324585
6,67,0.7180545330047607
6,68,0.721165657043457
6,69,0.7159914970397949
6,70,0.7344019412994385
6,71,0.7156567573547363
6,72,0.7134199142456055
6,73,0.7117331027984619
6,74,0.7084400653839111
6,75,0.7154479026794434
6,76,0.7134218215942383
6,77,0.734844446182251
6,78,0.7270774841308594
6,79,0.7218005657196045
6,80,0.7203559875488281
6,81,0.7212750911712646
6,82,0.7196309566497803
6,83,0.7249569892883301
6,84,0.719548225402832
6,85,0.7082445621490479
6,86,0.7175276279449463
6,87,0.7192296981811523
6,88,0.7184269428253174
6,89,0.7124266624450684
6,90,0.7099432945251465
6,91,0.724562406539917
6,92,0.728377103805542
6,93,0.7140281200408936
6,94,0.7052943706512451
6,95,0.7097780704498291
6,96,0.7100851535797119
6,97,0.7104122638702393
6,98,0.7163708209991455
6,99,0.7038068771362305
7,0,0.4806032180786133
7,1,0.18066906929016113
7,2,0.18567728996276855
7,3,0.18607759475708008
7,4,0.18674039840698242
7,5,0.18584728240966797
7,6,0.18416619300842285
7,7,0.1835179328918457
7,8,0.1816408634185791
7,9,0.18651461601257324
7,10,0.18675780296325684
7,11,0.18388605117797852
7,12,0.18552470207214355
7,13,0.18548941612243652
7,14,0.18606162071228027
7,15,0.18492460250854492
7,16,0.18732142448425293
7,17,0.18614768981933594
7,18,0.1822192668914795
7,19,0.18918704986572266
7,20,0.18814873695373535
7,21,0.18782663345336914
7,22,0.18310332298278809
7,23,0.18283772468566895
7,24,0.18466973304748535
7,25,0.19340848922729492
7,26,0.1877431869506836
7,27,0.1851367950439453
7,28,0.18566584587097168
7,29,0.1827375888824463
7,30,0.18470072746276855
7,31,0.1867539882659912
7,32,0.18503117561340332
7,33,0.19162750244140625
7,34,0.18512320518493652
7,35,0.18326139450073242
7,36,0.18453478813171387
7,37,0.18565607070922852
7,38,0.1833360195159912
7,39,0.18800115585327148
7,40,0.18280959129333496
7,41,0.1853642463684082
7,42,0.18525123596191406
7,43,0.18117189407348633
7,44,0.1848773956298828
7,45,0.18797659873962402
7,46,0.1880817413330078
7,47,0.18671560287475586
7,48,0.18680620193481445
7,49,0.18547534942626953
7,50,0.18284034729003906
7,51,0.1850736141204834
7,52,0.18519139289855957
7,53,0.1860959529876709
7,54,0.18675899505615234
7,55,0.1845080852508545
7,56,0.18333673477172852
7,57,0.18707513809204102
7,58,0.18761444091796875
7,59,0.18468475341796875
7,60,0.18620657920837402
7,61,0.18212103843688965
7,62,0.1825428009033203
7,63,0.1841745376586914
7,64,0.18901991844177246
7,65,0.18640565872192383
7,66,0.18840336799621582
7,67,0.1853482723236084
7,68,0.1885383129119873
7,69,0.18746709823608398
7,70,0.18468594551086426
7,71,0.1893293857574463
7,72,0.1922605037689209
7,73,0.19710516929626465
7,74,0.19653773307800293
7,75,0.1909639835357666
7,76,0.18596124649047852
7,77,0.1836252212524414
7,78,0.1864776611328125
7,79,0.18525052070617676
7,80,0.18467068672180176
7,81,0.18601250648498535
7,82,0.18539762496948242
7,83,0.18497133255004883
7,84,0.18453216552734375
7,85,0.19156932830810547
7,86,0.18494033813476562
7,87,0.19359278678894043
7,88,0.18799138069152832
7,89,0.18622899055480957
7,90,0.18477344512939453
7,91,0.18600678443908691
7,92,0.1920163631439209
7,93,0.18654441833496094
7,94,0.18969988822937012
7,95,0.18698954582214355
7,96,0.1900005340576172
7,97,0.18757295608520508
7,98,0.19023823738098145
7,99,0.18474888801574707
10,0,0.37265467643737793
10,1,0.3660764694213867
10,2,0.3683183193206787
10,3,0.3666372299194336
10,4,0.3708920478820801
10,5,0.36914825439453125
10,6,0.3737978935241699
10,7,0.37039780616760254
10,8,0.3693082332611084
10,9,0.3707242012023926
10,10,0.3739340305328369
10,11,0.3841090202331543
10,12,0.36844873428344727
10,13,0.3691227436065674
10,14,0.375807523727417
10,15,0.3696904182434082
10,16,0.37532806396484375
10,17,0.3706533908843994
10,18,0.3686642646789551
10,19,0.3693876266479492
10,20,0.3674900531768799
10,21,0.3708512783050537
10,22,0.36815667152404785
10,23,0.36547422409057617
10,24,0.5097305774688721
10,25,0.3729541301727295
10,26,0.37179112434387207
10,27,0.36951732635498047
10,28,0.3683006763458252
10,29,0.3725550174713135
10,30,0.3718445301055908
10,31,0.36962056159973145
10,32,0.37394213676452637
10,33,0.3797445297241211
10,34,0.36966872215270996
10,35,0.3686399459838867
10,36,0.37236928939819336
10,37,0.37223386764526367
10,38,0.38049793243408203
10,39,0.3766193389892578
10,40,0.38844943046569824
10,41,0.36604905128479004
10,42,0.3691401481628418
10,43,0.3683357238769531
10,44,0.3695394992828369
10,45,0.36977171897888184
10,46,0.380307674407959
10,47,0.38613390922546387
10,48,0.3755173683166504
10,49,0.37235498428344727
10,50,0.37492871284484863
10,51,0.37639689445495605
10,52,0.3872973918914795
10,53,0.3783712387084961
10,54,0.37427377700805664
10,55,0.368837833404541
10,56,0.374265193939209
10,57,0.3719334602355957
10,58,0.37245655059814453
10,59,0.37090563774108887
10,60,0.3701505661010742
10,61,0.37254929542541504
10,62,0.3711392879486084
10,63,0.37203097343444824
10,64,0.3820180892944336
10,65,0.3730640411376953
10,66,0.3767561912536621
10,67,0.38236522674560547
10,68,0.3705437183380127
10,69,0.3716402053833008
10,70,0.37821078300476074
10,71,0.3780653476715088
10,72,0.37194013595581055
10,73,0.36852431297302246
10,74,0.36979103088378906
10,75,0.37238621711730957
10,76,0.36699819564819336
10,77,0.372483491897583
10,78,0.36924028396606445
10,79,0.37071681022644043
10,80,0.3702549934387207
10,81,0.37146663665771484
10,82,0.36513566970825195
10,83,0.37418127059936523
10,84,0.38080716133117676
10,85,0.3724844455718994
10,86,0.3723134994506836
10,87,0.36997365951538086
10,88,0.37013864517211914
10,89,0.37106776237487793
10,90,0.36930203437805176
10,91,0.37105846405029297
10,92,0.3758089542388916
10,93,0.3719642162322998
10,94,0.37787723541259766
10,95,0.3714888095855713
10,96,0.37130069732666016
10,97,0.3736248016357422
10,98,0.36802101135253906
10,99,0.3733634948730469
11,0,7.184502363204956
11,1,7.251298904418945
11,2,7.170654058456421
11,3,7.007762670516968
11,4,7.129828214645386
11,5,7.292752265930176
11,6,7.139038562774658
11,7,7.207941055297852
11,8,7.172802686691284
11,9,7.252134561538696
11,10,7.138136863708496
11,11,7.135456562042236
11,12,7.173506736755371
11,13,7.206452131271362
11,14,7.230732679367065
11,15,7.014662504196167
11,16,7.289312362670898
11,17,6.971277713775635
11,18,7.217581033706665
11,19,7.24831748008728
11,20,7.343828439712524
11,21,7.249566316604614
11,22,7.290566682815552
11,23,7.378616809844971
11,24,7.147501468658447
11,25,7.176416635513306
11,26,7.207714557647705
11,27,7.304702520370483
11,28,7.132166624069214
11,29,6.991442918777466
11,30,7.323629379272461
11,31,7.033660888671875
11,32,7.066479206085205
11,33,7.194822311401367
11,34,7.025940656661987
11,35,7.314560174942017
11,36,7.006848096847534
11,37,6.987798690795898
11,38,7.271970748901367
11,39,6.993647575378418
11,40,7.081875324249268
11,41,7.100944519042969
11,42,7.081228017807007
11,43,7.172234296798706
11,44,7.228065013885498
11,45,7.201523303985596
11,46,7.338603258132935
11,47,7.24931788444519
11,48,7.229889631271362
11,49,7.338696241378784
11,50,7.149974584579468
11,51,7.2085044384002686
11,52,7.169184923171997
11,53,7.131432056427002
11,54,7.446989297866821
11,55,7.090094089508057
11,56,7.135620355606079
11,57,7.290210485458374
11,58,7.124845743179321
11,59,7.219217300415039
11,60,7.248414754867554
11,61,7.375054836273193
11,62,7.1623430252075195
11,63,7.201970815658569
11,64,7.037515878677368
11,65,7.237669467926025
11,66,7.1611268520355225
11,67,6.922736167907715
11,68,7.104534387588501
11,69,7.114617586135864
11,70,6.966655731201172
11,71,7.104959964752197
11,72,7.274073362350464
11,73,7.163108825683594
11,74,7.139247894287109
11,75,7.1124536991119385
11,76,7.074504375457764
11,77,7.156120538711548
11,78,7.108722686767578
11,79,7.083182334899902
11,80,7.295848608016968
11,81,7.160924673080444
11,82,7.11423659324646
11,83,7.1616880893707275
11,84,7.12637996673584
11,85,7.005985975265503
11,86,7.070175886154175
11,87,7.2987589836120605
11,88,7.262247323989868
11,89,7.2633280754089355
11,90,7.1606056690216064
11,91,7.31061053276062
11,92,7.152235984802246
11,93,7.230457067489624
11,94,7.218989849090576
11,95,7.321662902832031
11,96,6.969926595687866
11,97,7.217183589935303
11,98,7.050406455993652
11,99,7.244999647140503
12,0,20.20876169204712
12,1,20.251179218292236
12,2,20.251155614852905
12,3,20.052072286605835
12,4,20.114079236984253
12,5,20.337563276290894
12,6,20.46038031578064
12,7,20.26233720779419
12,8,20.221783876419067
12,9,20.17471432685852
12,10,20.683168172836304
12,11,20.763933181762695
12,12,20.61128878593445
12,13,20.706440210342407
12,14,20.833982229232788
12,15,20.447314977645874
12,16,20.472748041152954
12,17,20.469236850738525
12,18,20.458350896835327
12,19,20.322164297103882
12,20,20.465043306350708
12,21,20.53145480155945
12,22,20.33800482749939
12,23,20.25104570388794
12,24,20.204734086990356
12,25,20.600599765777588
12,26,20.15397810935974
12,27,20.309277772903442
12,28,20.396833419799805
12,29,20.440933227539062
12,30,20.564709186553955
12,31,20.37084174156189
12,32,20.11548662185669
12,33,20.491027116775513
12,34,22.655946731567383
12,35,24.519869327545166
12,36,20.639191150665283
12,37,20.772346019744873
12,38,20.41268539428711
12,39,20.43988823890686
12,40,20.347068071365356
12,41,20.32260274887085
12,42,20.3118417263031
12,43,20.406904220581055
12,44,20.785091400146484
12,45,20.473368167877197
12,46,20.45599937438965
12,47,20.410473823547363
12,48,20.891191244125366
12,49,20.411407709121704
12,50,20.702722311019897
12,51,20.497621774673462
12,52,20.256816148757935
12,53,20.49625515937805
12,54,20.701637029647827
12,55,20.67400097846985
12,56,20.65975284576416
12,57,20.78154706954956
12,58,20.306978464126587
12,59,20.484942197799683
12,60,20.4892680644989
12,61,20.462502479553223
12,62,20.5269877910614
12,63,20.551618337631226
12,64,20.544106006622314
12,65,20.60709810256958
12,66,20.33877992630005
12,67,20.33285403251648
12,68,20.34505796432495
12,69,20.489870309829712
12,70,20.35682511329651
12,71,20.358688831329346
12,72,20.320762634277344
12,73,20.589021682739258
12,74,20.780131816864014
12,75,20.34916639328003
12,76,20.279767513275146
12,77,20.585999488830566
12,78,20.318249464035034
12,79,20.382790565490723
12,80,20.28269648551941
12,81,20.747883319854736
12,82,20.433807611465454
12,83,20.676958084106445
12,84,20.291483163833618
12,85,20.461364269256592
12,86,20.241430521011353
12,87,20.286822080612183
12,88,20.217687606811523
12,89,20.676631450653076
12,90,20.473405122756958
12,91,20.469361066818237
12,92,20.340826511383057
12,93,20.507136583328247
12,94,20.34268546104431
12,95,20.422247409820557
12,96,20.312774896621704
12,97,20.586151599884033
12,98,20.650237321853638
12,99,20.65108323097229
14,0,26.233118057250977
14,1,26.05669903755188
14,2,25.798797369003296
14,3,26.08600091934204
14,4,26.02400851249695
14,5,25.95508074760437
14,6,25.97619104385376
14,7,26.09866714477539
14,8,25.92076086997986
14,9,25.945557117462158
14,10,25.93802547454834
14,11,25.80405068397522
14,12,25.876092672348022
14,13,25.971693992614746
14,14,26.134478330612183
14,15,25.904959440231323
14,16,25.92788577079773
14,17,25.94718098640442
14,18,25.855703115463257
14,19,26.129403352737427
14,20,26.12033200263977
14,21,26.06591033935547
14,22,25.975745677947998
14,23,25.835901737213135
14,24,25.916588068008423
14,25,25.8212788105011
14,26,25.89617896080017
14,27,26.051883697509766
14,28,25.985275506973267
14,29,25.871599912643433
14,30,25.891511917114258
14,31,25.993522882461548
14,32,25.886905908584595
14,33,26.214292526245117
14,34,26.226852416992188
14,35,25.9743390083313
14,36,25.9058039188385
14,37,25.931814193725586
14,38,25.96985411643982
14,39,25.90905475616455
14,40,26.027143478393555
14,41,25.961324214935303
14,42,26.05194640159607
14,43,25.838499546051025
14,44,25.8983736038208
14,45,25.99879503250122
14,46,25.94101858139038
14,47,26.054852962493896
14,48,26.014944553375244
14,49,26.17267608642578
14,50,26.003764152526855
14,51,25.922664642333984
14,52,25.925584077835083
14,53,25.84736156463623
14,54,26.000734329223633
14,55,26.033562421798706
14,56,26.062050342559814
14,57,25.81683111190796
14,58,25.861616134643555
14,59,25.89365530014038
14,60,25.847307205200195
14,61,25.975618600845337
14,62,25.983742475509644
14,63,26.15418839454651
14,64,25.84439706802368
14,65,25.96970248222351
14,66,26.05107593536377
14,67,26.00287365913391
14,68,26.466758012771606
14,69,26.388601064682007
14,70,26.16396927833557
14,71,25.980480432510376
14,72,26.067554235458374
14,73,26.062657594680786
14,74,26.145358085632324
14,75,26.093894004821777
14,76,26.076627254486084
14,77,26.050309658050537
14,78,26.200632095336914
14,79,26.037796020507812
14,80,25.952682971954346
14,81,26.06800389289856
14,82,26.19109535217285
14,83,26.15693426132202
14,84,26.12090826034546
14,85,26.006754636764526
14,86,28.917959451675415
14,87,29.370816230773926
14,88,26.16174626350403
14,89,26.040197134017944
14,90,26.13579034805298
14,91,26.02612328529358
14,92,25.860522747039795
14,93,26.224905967712402
14,94,25.9223415851593
14,95,25.99679470062256
14,96,26.122466802597046
14,97,26.247604370117188
14,98,26.094563484191895
14,99,26.04488515853882
